LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT
100000,2,1,2,27,2,4,0,3,0,-1,41370,23135,30220,90438,0,43144,12162,6094,129,53851,0,21590,0
200000,2,1,2,29,0,-1,0,1,0,-1,131131,170951,89753,39498,106301,113124,14926,62788,50166,23587,19972,21013,0
10000,1,2,1,25,-1,0,2,0,1,0,5179,3471,4444,5412,3293,6419,2401,2323,1092,1671,1990,68,0
30000,2,3,2,68,-1,-1,0,-1,0,0,9314,16874,5692,21045,17945,11879,514,7546,1783,16132,8440,8912,0
300000,1,1,1,50,-1,0,0,0,2,2,99794,163286,104697,12704,81797,46493,26748,22984,41797,0,14488,19669,1
50000,2,2,1,37,-1,0,-1,0,4,-1,17160,23960,24671,14966,11795,22987,4011,8067,0,1634,7412,13786,0
300000,2,2,2,61,0,6,-1,0,-1,0,152191,171404,111629,132355,126511,143856,83541,123361,74900,32034,49787,20538,0
30000,2,2,2,48,-1,3,-1,2,-1,4,9163,9619,13450,1995,1898,0,1479,5252,5605,536,829,0,0
30000,1,2,1,73,0,3,-1,0,2,1,11983,6973,1654,5294,15548,16498,2606,1207,947,913,3159,1327,1
30000,2,2,1,30,4,-1,-1,0,-1,-1,1936,8575,14415,13998,3852,6000,1101,2413,5154,4066,2033,670,1
20000,1,2,1,23,0,5,1,0,-1,1,11166,2089,5469,9708,6426,9195,5288,475,3454,6078,2319,1433,1
200000,2,3,2,63,0,5,4,-1,2,4,46547,102582,54676,43725,124618,105207,8686,40340,14485,13032,41905,53321,1
500000,1,1,1,74,-1,3,-1,0,0,4,269008,282071,214153,87204,199692,250694,10162,0,82523,46232,77104,26685,1
300000,1,3,3,31,4,2,3,-1,1,0,284471,51328,183075,98104,110390,67836,132977,14253,35504,0,54676,27144,1
200000,2,2,2,45,2,-1,-1,2,4,-1,83765,85746,86370,107448,121824,45415,25238,33033,25550,73528,75411,8273,0
200000,2,2,2,28,0,0,-1,3,-1,2,97984,115170,91732,36111,107071,36238,43070,39782,10508,17887,0,13709,0
100000,2,1,2,48,0,1,-1,-1,-1,-1,47618,0,18985,16255,24741,28095,13085,0,6881,5791,9333,1064,0
200000,1,3,1,67,5,0,-1,0,3,-1,20362,48396,87590,84025,94618,160239,7671,20061,30123,48451,43075,0,0
30000,2,1,2,33,0,-1,-1,1,-1,3,5659,4219,4079,6343,13563,11510,1594,138,2056,2911,7449,8416,0
50000,2,2,1,68,-1,-1,-1,5,-1,0,17488,3800,16926,22877,26065,20525,8996,515,6893,4895,16957,6908,0
100000,1,3,2,42,0,-1,4,-1,-1,1,3334,51977,68479,59367,30922,0,1011,24985,12647,34600,6192,0,0
200000,2,2,1,25,0,-1,0,2,0,6,105367,42180,72177,147037,24786,18148,0,22043,6803,79088,2175,5990,0
100000,2,2,2,74,0,5,6,1,1,-1,63883,60454,88301,40437,60842,47212,8578,27006,0,12319,50838,28598,0
200000,2,1,1,53,4,3,1,1,7,4,51401,113455,53613,164820,39236,60090,0,49157,52845,81714,23139,40757,1
80000,2,2,3,62,1,0,0,2,-1,0,18028,28579,13332,11890,56286,23797,0,20182,3821,7515,0,6109,0
150000,2,2,2,54,1,-1,-1,-1,1,0,97431,55739,72199,66140,113085,43376,39662,23912,0,24350,52231,27803,0
500000,2,2,1,74,1,0,-1,1,-1,-1,173020,325585,324405,235469,316601,193104,72503,66642,75670,86840,166795,33584,0
20000,2,2,1,25,1,-1,0,0,1,0,5315,2461,10853,9949,8782,8123,2979,652,1850,2971,2412,4628,1
300000,1,1,1,52,6,-1,-1,5,2,-1,143905,68070,99629,159808,51048,74612,104139,22719,40263,93965,28369,36275,0
80000,2,2,2,33,-1,1,3,0,3,-1,43648,54786,29566,18839,36734,52302,26804,30028,8339,13248,20209,4010,0
100000,2,2,2,53,0,2,2,-1,2,-1,64218,56698,49050,30145,25044,36996,8198,19950,20314,7430,13041,11262,1
200000,1,2,2,26,1,0,2,-1,0,3,123087,47707,35435,111590,66225,13065,27229,17220,34020,49058,32108,980,0
50000,2,1,1,64,-1,-1,2,1,-1,-1,29991,24484,12048,17870,13138,30379,16050,0,4163,2788,10980,13273,0
50000,2,2,2,22,-1,1,0,-1,2,-1,0,22425,17964,42804,18994,22802,0,8667,1782,5381,12650,7780,0
80000,2,2,2,72,0,3,0,-1,0,-1,14916,32273,38742,12561,32517,7969,3290,11666,11390,9609,12088,3355,1
10000,2,1,3,35,0,-1,5,0,1,0,1643,1516,2147,2698,5090,6692,986,504,512,607,2683,542,0
80000,2,2,2,61,0,-1,5,6,0,0,51373,20105,41425,24654,20034,36219,24210,8999,14570,6132,9065,8140,0
30000,2,1,2,58,-1,-1,-1,-1,-1,-1,19091,6369,7574,12920,20065,15895,2168,2739,3069,8501,9336,7147,1
300000,1,1,2,55,0,2,-1,0,0,2,153581,177252,168689,178826,215322,154787,2350,78822,64849,78191,31323,43638,1
20000,2,2,2,61,-1,0,0,-1,0,2,6846,6430,3399,13837,7640,1771,2084,2656,797,3069,1549,722,0
50000,1,1,3,21,-1,4,2,1,2,1,20182,2895,5861,34381,25160,15404,9399,1079,2702,6945,10972,8797,1
300000,2,2,1,71,-1,-1,2,-1,1,-1,28146,19068,166638,81032,233415,122125,13488,4619,24326,68902,111758,53346,1
200000,1,2,1,57,-1,2,2,0,0,1,141542,35459,124255,143245,32026,64613,83141,19099,53776,29156,15310,3502,1
100000,1,2,1,23,-1,0,6,8,1,3,27332,33295,14988,62141,80928,12086,7454,2914,2639,34305,0,3479,0
80000,2,1,1,58,-1,-1,0,4,0,0,21012,13990,54732,15989,32393,58524,10528,4388,13577,1671,0,31804,0
30000,2,2,1,57,1,2,2,0,-1,0,15129,16991,13937,9559,13129,7433,1877,8602,4475,3644,4873,1598,0
50000,2,2,1,30,9,-1,2,6,-1,6,33222,23741,23200,28848,5357,32795,21448,10019,6582,6856,0,16869,0
20000,1,3,2,64,-1,1,4,2,0,-1,10267,6900,11278,8850,902,7429,1473,2960,5974,2395,250,4310,1
150000,2,2,2,54,0,3,1,0,-1,8,48716,55080,74252,23392,59294,103719,11859,26287,33799,6688,11358,54178,0
50000,2,3,1,54,-1,-1,-1,2,-1,-1,0,20130,11438,0,36761,8784,0,9515,3547,0,9404,479,0
100000,2,4,2,30,-1,1,2,-1,0,4,8231,65021,21967,79079,17304,44283,2809,13372,5836,0,3764,13564,0
50000,1,2,3,70,-1,-1,0,2,-1,-1,19174,30785,13743,820,40718,14201,10434,14469,7459,294,18710,6483,1
50000,2,1,1,42,1,3,2,0,0,1,20166,26186,17743,47693,24557,42497,6491,6537,1039,14669,10934,9935,0
80000,2,3,1,71,-1,3,0,-1,1,3,46819,40792,0,35827,48384,11270,20236,22223,0,4950,27144,6416,1
150000,2,3,1,54,0,2,-1,0,1,-1,32891,47154,84798,17955,10164,39636,2692,24698,22675,2913,1487,20346,0
30000,1,3,1,54,-1,-1,-1,-1,1,2,12211,13053,26152,13556,13681,11705,4149,6198,1766,0,1104,4645,0
50000,2,3,2,61,5,0,1,4,5,2,10246,16354,27264,10488,19346,33503,0,5194,12398,7001,354,6609,1
20000,2,1,2,34,0,-1,1,0,2,2,8560,13436,11641,9465,1465,11404,804,5569,7651,2162,434,917,0
10000,1,1,1,45,2,3,6,0,-1,4,4523,1801,5814,776,1505,8844,1222,422,3585,404,583,2204,0
100000,1,2,1,43,5,-1,0,3,1,0,55445,0,57806,39603,62153,54684,1681,0,19536,0,4017,9466,0
20000,1,2,2,61,0,1,2,0,-1,0,6913,6668,17100,3359,8566,6042,4329,1887,2665,980,5184,3232,0
10000,2,3,2,22,-1,1,2,7,-1,2,1351,0,2153,5067,4954,2737,160,0,1147,1922,1885,1591,0
200000,2,1,2,54,6,-1,-1,5,0,-1,59656,130155,69853,87766,13111,103752,31936,34664,23325,51319,4386,48563,0
80000,1,2,2,55,-1,2,1,-1,-1,-1,44289,36532,19495,24103,44267,42243,16483,13100,9463,10790,14971,10895,0
20000,2,3,2,44,0,0,-1,1,-1,3,13400,14269,8301,6015,9657,9626,9347,1403,5411,1269,569,1438,0
10000,1,1,1,36,0,0,0,-1,0,-1,2843,2716,3916,7034,4697,3176,1390,1904,1762,1341,2235,1043,0
20000,2,1,2,41,-1,0,6,0,2,3,2753,14655,8985,9494,9171,11541,449,3852,3499,2820,4821,3687,0
80000,2,2,1,37,0,2,2,-1,1,0,34783,23360,50463,52572,19377,28299,19241,3287,16520,8570,7793,0,1
100000,2,1,1,52,2,0,1,0,0,-1,28399,31682,43008,48361,57002,49512,8096,12004,7609,6581,0,0,0
100000,2,1,1,34,0,2,0,2,4,-1,38738,0,27716,38448,23927,21025,16642,0,8622,4642,7130,5641,0
20000,2,2,2,48,-1,0,1,1,4,3,2065,1587,8271,0,6602,7210,287,117,2644,0,1910,1053,0
100000,1,1,2,53,0,-1,0,0,-1,0,0,55953,22310,28428,28444,56826,0,23355,10736,10263,10000,42638,1
50000,1,2,1,27,5,-1,2,0,0,3,16188,22300,7420,18209,14065,15987,9752,4546,1850,4369,5512,0,0
50000,2,1,3,34,-1,0,1,1,2,-1,19262,20797,20051,2556,0,10910,7012,1706,5605,1426,0,4209,1
150000,1,3,2,26,-1,4,0,1,1,0,54314,80645,61197,48884,87952,53431,18452,31877,24966,8073,17849,15902,1
50000,2,2,2,31,5,6,-1,3,0,1,10594,34635,14279,814,22365,24065,6532,9313,3223,0,5514,6955,0
20000,2,3,1,47,1,0,0,-1,-1,1,2036,7844,9431,17762,7136,9916,344,2599,4369,4524,197,5980,0
200000,1,1,2,74,0,-1,5,4,8,-1,153040,7934,100234,74684,50425,114392,43561,0,15631,0,25799,74700,0
30000,2,1,1,46,0,1,-1,0,-1,-1,2540,9643,15672,21909,7632,20643,610,3245,8446,14532,1718,1141,0
30000,2,2,2,73,0,0,-1,-1,-1,-1,20000,17059,12794,15138,9521,14725,6026,0,5924,7139,3776,1234,0
100000,1,1,2,54,0,-1,-1,-1,-1,-1,31910,37413,38413,59042,56752,74833,6627,12482,8719,15957,21965,19445,0
100000,1,3,2,45,0,1,0,0,-1,-1,59848,68216,66641,32198,39404,69913,15924,16112,33068,0,2487,33727,0
150000,2,1,1,56,-1,0,2,0,1,-1,69834,45207,101147,85148,9622,46710,24197,571,0,14011,4786,22430,0
20000,2,1,1,38,0,-1,5,0,0,0,5621,6714,8439,11853,2808,13485,2820,4075,1589,649,1492,1778,0
50000,2,2,1,71,-1,6,-1,2,6,4,16944,15307,19579,25099,12890,5026,3376,5697,6069,1903,7446,2758,0
20000,2,2,2,48,0,-1,-1,3,7,3,6136,13654,7497,8878,7998,8587,2441,2739,1691,5401,2968,2933,0
80000,2,1,1,30,-1,4,-1,-1,-1,5,31291,22280,33835,43346,59263,17860,14137,2677,0,21955,32884,3189,0
30000,1,2,2,56,-1,1,0,3,-1,0,23225,14781,9260,11085,4992,15736,11764,9342,4926,4423,997,2701,0
100000,2,2,2,71,0,0,-1,-1,0,4,32731,67631,35545,32255,49704,47592,7947,5355,15296,10758,20697,15064,0
10000,1,2,2,71,3,0,2,0,-1,-1,5557,4714,3768,4129,3758,3836,2004,2717,1343,2035,2791,934,0
10000,2,1,2,62,0,-1,3,-1,0,0,4139,4588,3430,4667,1630,1861,836,1796,1124,3122,584,860,0
50000,2,2,3,58,1,2,0,-1,1,0,7445,19872,34442,14626,2913,30022,4731,6964,11640,2225,1091,1740,1
300000,2,1,2,62,0,-1,0,2,-1,0,135934,101951,134125,177827,119460,88573,85686,27607,78744,38162,19129,23745,1
200000,2,2,2,67,-1,3,-1,0,0,0,94297,80890,90391,102040,12300,77645,75192,0,23678,48563,5962,24082,0
500000,2,3,2,29,2,3,6,1,4,-1,185039,312469,353486,248494,303693,128975,54686,156530,0,98622,28263,70000,1
50000,2,1,1,59,3,2,-1,0,0,-1,14990,15714,16134,2445,34683,0,5181,4657,4718,505,18417,0,1
10000,1,1,1,41,0,7,-1,6,3,7,5170,6716,2033,8543,3090,3809,2637,625,1162,1127,1246,2704,0
30000,1,3,1,46,7,2,-1,0,-1,-1,14026,1645,3151,3974,21107,14686,1532,139,1261,1631,11377,4818,1
100000,2,2,2,55,-1,3,2,-1,0,4,54150,36329,40110,46792,55826,56204,31465,9240,2630,23962,17399,15147,1
20000,2,2,2,53,-1,1,0,4,5,4,8621,10259,7799,8951,905,3583,2172,2203,2916,3078,466,1171,0
30000,1,2,1,45,1,9,8,0,5,3,17137,3509,4824,10507,15915,18677,9753,1450,3014,7908,10197,2592,1
10000,2,1,3,23,1,0,-1,0,2,-1,5004,4495,3344,2538,2818,4235,1528,2062,1208,884,1065,2129,0
80000,1,2,2,39,5,-1,-1,2,2,2,39258,59210,17452,1841,33942,29726,10921,9396,11003,1462,13067,15022,1
30000,2,1,2,32,2,0,-1,-1,0,-1,19305,11299,16903,16276,20572,20655,5856,179,9014,268,3347,10484,0
20000,2,1,1,50,-1,0,5,-1,2,-1,6957,4919,5521,10731,1991,6349,2493,2281,1572,3850,20,3060,1
50000,2,2,3,54,-1,0,2,0,2,-1,1531,5078,20790,18302,27897,27529,538,0,7523,7415,16022,2309,0
50000,2,2,1,68,-1,-1,2,2,-1,-1,28176,38309,20194,22605,26580,42216,9960,10002,5525,3609,14828,21301,0
80000,1,2,1,61,-1,-1,1,-1,0,0,16293,37410,24088,52436,21583,67205,6212,9176,12353,37918,10708,25330,1
150000,2,1,2,72,0,-1,-1,0,-1,-1,26825,100599,56465,56917,117940,63980,8057,72349,0,16848,22960,15140,0
20000,2,2,2,28,-1,-1,-1,2,-1,0,10504,4448,13391,8181,6343,13472,2165,0,1733,1970,3998,2812,0
150000,2,2,1,62,1,4,7,0,0,-1,19752,125660,68868,47724,42872,72315,3992,29503,33321,17002,23224,12316,1
10000,1,2,2,67,4,-1,0,-1,0,0,6813,5698,7274,2150,6976,8845,720,1820,3389,930,1248,2186,1
50000,1,3,1,34,-1,2,2,1,3,-1,14224,19069,23138,21769,20301,9861,4679,12874,7831,10671,3484,2745,1
80000,1,1,1,31,6,-1,5,0,4,0,57347,30121,29014,13214,38000,13622,16710,12213,21406,5814,13125,5584,1
300000,2,2,1,65,5,0,1,0,0,-1,46230,14041,9690,117854,156987,236686,22388,10352,1093,88351,52106,35318,0
80000,2,2,1,60,0,1,0,0,2,0,34582,55709,20434,17286,11974,34561,0,17040,8332,2599,4190,8148,0
20000,2,2,3,65,0,6,1,-1,1,-1,4359,9260,14890,6162,4931,10365,990,244,4870,576,2877,845,1
80000,2,2,1,64,2,2,-1,5,2,-1,19772,38779,27927,50678,37472,31570,6620,11983,2348,10937,10859,13764,1
50000,2,2,2,28,2,6,3,-1,-1,-1,35986,16683,19881,21020,22626,27937,24479,5897,9330,7691,7824,7697,1
80000,1,2,3,64,-1,7,-1,2,-1,0,18876,40882,64669,38149,30783,35153,343,19011,40867,17797,19891,27311,1
20000,2,2,2,39,1,2,-1,0,1,1,10169,8116,9796,0,5429,6558,2871,3425,6110,0,846,2824,0
80000,2,2,2,41,2,-1,7,-1,-1,-1,6767,48432,32190,47045,54769,18362,2656,20908,9977,33847,15055,0,1
20000,2,2,1,39,0,-1,4,0,0,-1,9503,9668,14334,7086,11462,9383,2086,2308,0,1193,2380,4973,0
150000,2,1,2,53,2,5,1,1,2,0,7303,57541,57729,4408,51295,64347,2547,36366,25230,1626,22771,27345,1
100000,2,1,1,42,1,1,3,-1,5,-1,18205,44510,76940,33098,76201,55966,3720,16030,30940,12178,38217,19047,0
10000,2,1,1,61,0,-1,2,1,-1,4,3522,4350,4628,1522,2840,4826,2284,339,1054,527,1334,1869,0
200000,2,2,2,69,-1,1,0,0,-1,2,99096,94723,32137,139551,81433,118586,0,10229,20342,77736,59367,37590,0
100000,2,2,2,23,5,0,2,0,-1,4,43074,1343,50482,57267,45602,47714,10068,375,20093,46149,13095,24462,0
30000,1,2,3,58,-1,-1,0,-1,-1,-1,11428,12442,5216,14503,18546,18637,3197,0,3873,10900,4684,8182,0
10000,2,3,3,29,1,0,1,-1,6,0,2373,2150,5377,6492,960,8977,759,526,115,996,211,1546,0
100000,2,1,2,61,-1,-1,2,0,0,0,72590,15578,43266,59894,0,4161,37369,2614,5933,27366,0,1056,0
50000,2,3,2,51,-1,1,3,0,0,-1,10224,13889,18494,20475,0,16015,2754,6564,3290,8242,0,4260,0
200000,2,1,2,70,1,2,0,2,-1,2,99740,65235,64055,19873,51033,118774,31563,9927,33691,6394,28223,69780,0
10000,1,1,1,68,0,9,0,-1,-1,-1,5904,5981,4949,7045,4711,5239,0,1374,244,2920,1089,930,0
10000,2,1,2,47,5,0,0,4,1,0,5736,2418,5107,1085,9692,3944,2993,1036,1665,261,1839,1359,1
300000,2,2,1,40,0,0,2,0,0,3,59357,141410,117913,36759,96760,74524,902,43849,47613,10593,39500,23514,1
500000,2,2,2,70,0,3,0,-1,2,-1,250903,133148,16918,184704,139701,202848,101886,5703,10377,96477,63793,87283,1
10000,2,3,3,31,9,1,0,3,-1,1,3823,5887,3765,6784,7087,1274,619,1070,0,905,552,185,0
150000,1,2,1,57,-1,0,-1,0,2,-1,55557,16627,3496,93303,58771,58756,22100,3717,1079,5655,21538,14823,0
30000,2,1,2,37,0,1,-1,0,-1,-1,16782,8693,5696,16315,12015,14437,5004,2085,2080,10123,2876,5130,0
100000,2,1,2,70,3,2,6,-1,1,-1,44309,73054,71977,5015,66380,62738,20124,39939,23106,1274,6037,34866,1
200000,2,3,1,48,3,3,0,-1,-1,7,152128,138148,0,68115,72792,75279,54231,75060,0,25913,19486,28824,1
20000,2,1,1,66,1,-1,1,5,0,-1,6634,4571,2502,7412,7133,8131,2656,2580,1487,2050,4424,2602,0
30000,1,2,2,70,-1,-1,2,8,2,0,9156,10679,12884,11778,12563,17351,800,4337,7900,7098,6733,5848,0
10000,2,1,1,23,0,-1,5,-1,0,-1,7025,5445,2933,6287,4093,49,1856,3150,199,3287,907,18,0
10000,2,1,2,23,1,1,0,6,0,-1,5858,3613,3997,904,6042,3364,900,1094,1601,201,2411,987,0
10000,2,1,2,42,0,-1,6,-1,-1,2,3606,4343,4243,2993,3527,7755,1437,1414,1843,1280,802,1971,0
150000,2,1,2,36,5,2,0,0,-1,-1,19905,32232,57240,79896,69129,54424,6894,26278,16726,23432,60147,13432,1
30000,2,2,1,30,-1,3,-1,5,0,6,10390,20937,5946,17300,5611,13485,4725,0,416,4985,1748,3369,1
80000,1,1,2,74,-1,6,0,-1,1,6,21638,60021,10184,37211,46820,30082,6573,31054,2441,13733,12578,1885,0
150000,2,3,1,22,0,2,9,0,-1,0,73264,45934,54633,65410,25906,20805,40212,10116,11690,0,5411,10760,0
80000,1,1,3,69,-1,-1,-1,2,0,1,0,24452,38577,25186,32237,19179,0,9219,19936,7724,14355,12424,0
50000,2,2,1,66,0,3,0,-1,0,4,22390,20768,13167,36849,10146,24846,4999,11790,7852,14467,2717,15430,0
10000,1,2,1,65,-1,0,2,-1,-1,6,248,4206,3341,2897,2989,5595,39,2284,1519,754,1207,739,0
80000,2,1,1,32,-1,6,5,3,2,-1,24076,27876,36219,16929,47500,12517,0,15000,22937,7592,30720,1536,0
20000,1,1,1,56,-1,0,-1,0,0,-1,10337,8866,9578,7277,0,11532,4162,4821,4672,1174,0,7413,0
150000,2,2,2,34,-1,0,0,-1,-1,0,29163,10059,15684,66213,58615,81918,11785,4791,1219,24290,41434,48216,0
30000,2,1,1,61,-1,-1,-1,-1,0,-1,5595,13632,5147,7695,11807,8544,3431,6521,2664,1923,1602,2884,0
100000,1,2,2,74,0,0,5,2,2,-1,47970,55284,46886,17446,69006,6349,8425,13047,20554,6795,11513,2496,0
100000,2,2,2,36,1,5,1,-1,-1,-1,29886,36958,41786,0,1617,12082,2774,0,20228,0,1000,4703,1
100000,2,2,2,31,4,1,7,6,-1,2,11755,41537,58849,53380,44948,33699,1512,16573,43256,10597,9891,5881,1
30000,1,2,2,59,-1,0,6,0,-1,2,8533,11014,12948,0,6637,16564,3796,4992,6961,0,1880,3936,0
30000,1,1,2,61,-1,0,1,0,0,-1,14536,17107,7640,6453,16566,17442,3272,5167,819,2496,11155,4079,0
200000,2,2,2,43,0,1,-1,1,2,2,66324,57869,71855,77188,47170,50829,12073,40572,25800,14247,11995,10436,0
10000,1,1,2,49,0,1,-1,4,0,0,6280,5214,7822,3413,1939,5534,3248,2357,4999,1250,193,1455,0
20000,2,1,1,31,0,1,4,1,3,-1,7012,9607,11049,9766,112,10127,2115,3941,2557,4803,5,609,0
100000,2,1,1,30,-1,-1,1,0,-1,3,48566,10641,39209,39308,39004,65795,19588,4801,9453,16484,13902,32374,0
200000,2,1,2,57,0,0,0,-1,-1,-1,115803,122785,29674,0,52779,20248,7035,45661,7223,0,26025,6765,1
50000,2,2,1,64,3,1,0,-1,1,-1,19946,23130,5136,19586,16100,8563,8683,8987,661,11028,5306,5163,0
100000,1,2,2,36,0,-1,-1,-1,-1,0,41854,56771,25915,27922,41898,47065,22532,239,18770,4618,14079,11076,0
80000,2,1,2,35,2,0,6,-1,0,0,23290,29555,44935,14285,6145,31486,4958,0,2331,1842,942,11515,0
10000,1,1,1,45,1,-1,2,-1,2,0,4908,5882,0,3707,4608,6344,2365,968,0,1655,1906,3613,0
100000,1,1,1,54,3,-1,2,0,0,2,28849,75376,22793,30985,36881,41738,5557,21123,9622,12029,22214,15796,1
200000,2,2,2,24,-1,-1,-1,0,0,7,111621,123481,57396,85768,111567,68161,32492,43158,27765,50052,7468,31498,0
500000,2,2,2,32,-1,0,5,5,-1,-1,0,329510,270698,144638,123224,331270,0,25283,100794,21039,32002,143590,1
10000,1,2,1,36,3,1,1,1,0,5,821,5661,325,4458,2773,3976,381,3166,150,1100,1101,1984,1
100000,2,2,1,42,2,5,-1,-1,1,2,39291,9731,66769,81684,14921,23413,5307,3707,4280,5882,4105,11069,0
50000,2,1,1,26,-1,1,0,0,-1,2,28474,8049,18274,177,27485,21930,11854,2964,3536,21,10174,6682,1
10000,1,1,2,53,-1,0,-1,-1,0,0,5599,2729,2479,3285,6494,5859,1899,905,1405,1447,1149,0,0
100000,2,2,1,39,2,4,0,1,5,0,21957,39296,58416,44019,21004,32593,10157,5239,20137,20235,12909,19463,0
20000,2,2,1,68,6,0,6,-1,3,0,8526,6837,10048,8502,16820,8680,2102,3875,4021,271,8308,3994,1
50000,2,2,3,35,0,0,-1,0,5,0,14913,6287,13349,28388,29261,16473,5312,1873,8064,716,15176,0,0
30000,1,3,1,67,0,0,5,-1,8,1,17553,16227,11588,15440,13527,11955,1094,2205,1384,2959,4798,4740,0
50000,2,2,1,48,-1,0,1,1,-1,6,16474,28932,32916,13910,15215,17588,4600,6214,13769,8348,8772,0,0
80000,1,2,2,36,-1,1,3,1,0,1,26898,29612,42435,49485,56996,50781,6014,12696,0,14321,30775,0,0
50000,2,2,1,59,-1,3,-1,2,0,3,26310,4361,28071,17405,14987,34554,7646,1074,20396,5314,0,19526,0
80000,2,2,1,73,5,5,-1,0,2,2,32621,11518,63860,2073,50067,43564,8558,3293,20203,662,31533,18651,0
30000,1,2,1,64,1,0,4,2,0,3,13753,14824,15550,15430,15081,13313,11340,453,3094,2367,9784,4194,0
100000,1,1,1,72,-1,2,2,-1,4,-1,19332,60021,37642,33093,68796,62153,68,43254,0,13912,21177,26722,1
200000,1,3,2,66,-1,1,1,1,2,5,107821,0,76443,0,51270,136095,32770,0,31615,0,38030,62737,0
30000,2,3,1,27,2,0,1,-1,8,1,25464,5460,7258,12141,23346,13943,12674,3055,2060,3673,18316,4578,1
80000,2,1,2,65,0,2,-1,-1,2,0,38549,82433,0,43827,37018,48479,15183,14564,0,0,5710,16766,0
100000,2,2,1,45,6,5,5,0,1,3,35508,72004,75008,57487,25693,25802,17442,28284,43559,13631,7295,1822,0
80000,2,2,2,56,0,-1,4,0,0,-1,30508,43970,33374,26406,45233,10499,3775,18541,20298,15391,12123,3734,0
50000,2,1,2,32,0,2,0,1,-1,0,9708,19007,26392,20436,20470,19994,2701,6549,8041,8503,11381,9509,0
100000,1,1,1,54,-1,1,1,3,2,0,0,7802,70274,76932,53734,63008,0,2345,35423,18593,16167,7978,0
10000,2,2,2,56,2,4,-1,-1,-1,0,5594,3691,5826,418,738,8590,2326,1823,0,137,466,1848,1
50000,1,1,2,23,0,1,0,0,0,-1,6598,19024,37570,38933,25654,27580,3424,2231,4880,24204,12402,10684,1
80000,1,3,1,71,1,6,3,0,0,-1,28542,0,20044,53782,16279,53345,9540,0,10255,19453,4138,9477,0
10000,1,3,2,61,0,-1,-1,0,3,-1,3496,6542,4635,2441,2499,6108,663,1968,378,1293,377,0,0
80000,1,2,3,68,5,-1,0,0,-1,-1,48245,13595,38518,9405,41928,74887,24294,9390,6875,2361,16752,23867,0
100000,1,3,1,32,-1,0,-1,-1,3,1,17323,68869,75702,51929,34161,30962,7155,39640,14464,20255,8720,9809,0
150000,1,2,2,61,1,2,0,1,4,0,37803,0,50560,72209,64245,69789,11427,0,13068,40210,10784,20613,1
20000,1,1,2,67,0,0,-1,0,-1,1,9595,8976,3932,6920,9437,6078,204,5523,1571,1806,5496,4785,0
500000,2,1,2,40,2,-1,-1,0,-1,0,124208,360303,276137,114112,103768,262663,51130,168584,51562,23417,32099,171073,0
100000,1,3,3,45,1,-1,-1,-1,4,4,40884,4925,15082,56022,32179,28181,30595,2589,6062,24577,7939,8706,0
50000,2,2,2,49,0,2,0,1,6,0,34002,12007,21801,16290,12514,8591,14044,1148,4284,8889,7470,3242,0
30000,2,2,3,50,0,6,1,-1,4,0,14322,9515,8063,12100,7180,16682,3961,2792,4101,6312,1821,5543,0
80000,1,2,1,48,-1,-1,3,-1,-1,2,38463,30198,36453,26531,41375,37174,19600,21758,12069,10054,14467,1386,0
200000,1,1,2,39,8,4,0,-1,-1,2,88548,82515,57300,23997,76821,132597,56438,21549,25803,4913,30642,82653,0
80000,1,1,1,69,2,-1,3,2,0,-1,61088,7208,38573,57419,32535,37299,25250,1570,21258,5537,7048,26943,1
100000,2,1,2,22,-1,0,0,0,-1,5,17041,27267,37261,12507,47946,40887,6907,13809,15375,6008,18786,20177,0
50000,1,1,1,41,0,-1,0,0,3,1,18351,16452,26298,32457,10677,0,5847,4351,3858,19030,1491,0,0
50000,1,2,1,33,4,6,0,1,1,0,4918,30508,15231,29866,8730,11366,4043,5690,6724,1219,2186,4171,1
30000,2,2,1,68,-1,0,1,0,2,-1,5609,17490,19490,5632,18667,4109,2564,6117,10014,2841,6139,1745,0
100000,1,2,1,61,3,0,-1,0,1,4,33131,38658,43791,29977,28669,49753,10751,21333,20428,11296,4679,7203,0
50000,2,2,1,34,1,5,-1,2,-1,2,16633,26910,11277,12436,13436,28083,9532,8003,4040,5677,4100,10340,0
20000,1,2,2,51,0,0,1,-1,0,6,6806,14369,4780,16453,7212,8944,2995,4994,2771,12724,503,2136,1
50000,1,3,2,37,-1,7,2,3,-1,-1,28289,21695,25899,12729,13906,16880,6051,11225,13385,4225,5231,4933,0
200000,1,2,1,32,1,0,0,0,3,0,104970,101545,61913,127265,89929,107047,11719,21846,29423,46699,19298,31573,0
150000,2,1,1,65,0,7,2,0,1,-1,47709,31939,40883,24844,8449,59398,9893,1628,21604,12794,3775,21993,0
50000,2,2,2,72,-1,1,0,-1,0,7,19511,8507,10675,25989,24156,14228,5146,4647,4890,7148,7611,3814,0
200000,1,2,2,36,2,2,0,0,-1,-1,21933,73791,36989,94055,80795,73745,12295,32711,15224,27234,32362,5148,0
